Confirmed,Country,Date,Deaths,Recovered
151.0,Brazil,03-13-2020,0.0,0.0
37.0,Brunei,03-13-2020,0.0,0.0
23.0,Bulgaria,03-13-2020,1.0,0.0
2.0,Burkina Faso,03-13-2020,0.0,0.0
5.0,Cambodia,03-13-2020,0.0,1.0
2.0,Cameroon,03-13-2020,0.0,0.0
193.0,Canada,03-13-2020,1.0,8.0
1.0,Cayman Islands,03-13-2020,0.0,0.0
43.0,Chile,03-13-2020,0.0,0.0
80945.0,China,03-13-2020,3180.0,64196.0
13.0,Colombia,03-13-2020,0.0,0.0
2.0,Congo (Kinshasa),03-13-2020,0.0,0.0
23.0,Costa Rica,03-13-2020,0.0,0.0
1.0,Cote d'Ivoire,03-13-2020,0.0,0.0
32.0,Croatia,03-13-2020,0.0,1.0
4.0,Cuba,03-13-2020,0.0,0.0
14.0,Cyprus,03-13-2020,0.0,0.0
141.0,Czechia,03-13-2020,0.0,0.0
804.0,Denmark,03-13-2020,0.0,1.0
5.0,Dominican Republic,03-13-2020,0.0,0.0
17.0,Ecuador,03-13-2020,0.0,0.0
80.0,Egypt,03-13-2020,2.0,27.0
79.0,Estonia,03-13-2020,0.0,0.0
1.0,Ethiopia,03-13-2020,0.0,0.0
155.0,Finland,03-13-2020,0.0,1.0
3667.0,France,03-13-2020,79.0,12.0
5.0,French Guiana,03-13-2020,0.0,0.0
25.0,Georgia,03-13-2020,0.0,0.0
3675.0,Germany,03-13-2020,7.0,46.0
190.0,Greece,03-13-2020,1.0,0.0
1.0,Guadeloupe,03-13-2020,0.0,0.0
1.0,Guinea,03-13-2020,0.0,0.0
1.0,Guyana,03-13-2020,1.0,0.0
1.0,Holy See,03-13-2020,0.0,0.0
2.0,Honduras,03-13-2020,0.0,0.0
19.0,Hungary,03-13-2020,0.0,0.0
134.0,Iceland,03-13-2020,0.0,1.0
82.0,India,03-13-2020,2.0,4.0
69.0,Indonesia,03-13-2020,4.0,2.0
11364.0,Iran,03-13-2020,514.0,2959.0
101.0,Iraq,03-13-2020,9.0,24.0
90.0,Ireland,03-13-2020,1.0,0.0
161.0,Israel,03-13-2020,0.0,4.0
17660.0,Italy,03-13-2020,1266.0,1439.0
8.0,Jamaica,03-13-2020,0.0,0.0
701.0,Japan,03-13-2020,19.0,118.0
1.0,Jordan,03-13-2020,0.0,1.0
4.0,Kazakhstan,03-13-2020,0.0,0.0
1.0,Kenya,03-13-2020,0.0,0.0
7979.0,"Korea, South",03-13-2020,66.0,510.0
80.0,Kuwait,03-13-2020,0.0,5.0
17.0,Latvia,03-13-2020,0.0,1.0
77.0,Lebanon,03-13-2020,3.0,1.0
1.0,Liechtenstein,03-13-2020,0.0,0.0
6.0,Lithuania,03-13-2020,0.0,0.0
34.0,Luxembourg,03-13-2020,0.0,0.0
197.0,Malaysia,03-13-2020,0.0,26.0
9.0,Maldives,03-13-2020,0.0,0.0
12.0,Malta,03-13-2020,0.0,1.0
3.0,Martinique,03-13-2020,0.0,0.0
12.0,Mexico,03-13-2020,0.0,4.0
6.0,Moldova,03-13-2020,0.0,0.0
2.0,Monaco,03-13-2020,0.0,0.0
1.0,Mongolia,03-13-2020,0.0,0.0
7.0,Morocco,03-13-2020,1.0,1.0
1.0,Nepal,03-13-2020,0.0,1.0
804.0,Netherlands,03-13-2020,10.0,0.0
5.0,New Zealand,03-13-2020,0.0,0.0
2.0,Nigeria,03-13-2020,0.0,0.0
14.0,North Macedonia,03-13-2020,0.0,1.0
996.0,Norway,03-13-2020,0.0,1.0
19.0,Oman,03-13-2020,0.0,9.0
28.0,Pakistan,03-13-2020,0.0,2.0
27.0,Panama,03-13-2020,1.0,0.0
6.0,Paraguay,03-13-2020,0.0,0.0
28.0,Peru,03-13-2020,0.0,0.0
64.0,Philippines,03-13-2020,5.0,2.0
68.0,Poland,03-13-2020,2.0,0.0
112.0,Portugal,03-13-2020,0.0,1.0
320.0,Qatar,03-13-2020,0.0,0.0
5.0,Reunion,03-13-2020,0.0,0.0
89.0,Romania,03-13-2020,0.0,7.0
45.0,Russia,03-13-2020,0.0,3.0
80.0,San Marino,03-13-2020,5.0,0.0
86.0,Saudi Arabia,03-13-2020,0.0,1.0
10.0,Senegal,03-13-2020,0.0,1.0
35.0,Serbia,03-13-2020,0.0,0.0
200.0,Singapore,03-13-2020,0.0,97.0
32.0,Slovakia,03-13-2020,0.0,0.0
141.0,Slovenia,03-13-2020,0.0,0.0
24.0,South Africa,03-13-2020,0.0,0.0
5232.0,Spain,03-13-2020,133.0,193.0
6.0,Sri Lanka,03-13-2020,0.0,1.0
1.0,Sudan,03-13-2020,1.0,0.0
814.0,Sweden,03-13-2020,1.0,1.0
1139.0,Switzerland,03-13-2020,11.0,4.0
50.0,Taiwan*,03-13-2020,1.0,20.0
75.0,Thailand,03-13-2020,1.0,35.0
1.0,Togo,03-13-2020,0.0,0.0
16.0,Tunisia,03-13-2020,0.0,0.0
5.0,Turkey,03-13-2020,0.0,0.0
2179.0,United States,03-13-2020,47.0,12.0
3.0,Ukraine,03-13-2020,1.0,0.0
85.0,United Arab Emirates,03-13-2020,0.0,17.0
801.0,United Kingdom,03-13-2020,8.0,19.0
47.0,Vietnam,03-13-2020,0.0,16.0
11.0,Afghanistan,03-14-2020,0.0,0.0
38.0,Albania,03-14-2020,1.0,0.0
37.0,Algeria,03-14-2020,3.0,12.0
1.0,Andorra,03-14-2020,0.0,1.0
1.0,Antigua and Barbuda,03-14-2020,0.0,0.0
34.0,Argentina,03-14-2020,2.0,1.0
18.0,Armenia,03-14-2020,0.0,0.0
2.0,Aruba,03-14-2020,0.0,0.0
250.0,Australia,03-14-2020,3.0,23.0
655.0,Austria,03-14-2020,1.0,6.0
15.0,Azerbaijan,03-14-2020,1.0,3.0
210.0,Bahrain,03-14-2020,0.0,44.0
3.0,Bangladesh,03-14-2020,0.0,0.0
27.0,Belarus,03-14-2020,0.0,3.0
689.0,Belgium,03-14-2020,4.0,1.0
1.0,Bhutan,03-14-2020,0.0,0.0
10.0,Bolivia,03-14-2020,0.0,0.0
18.0,Bosnia and Herzegovina,03-14-2020,0.0,0.0
151.0,Brazil,03-14-2020,0.0,0.0
40.0,Brunei,03-14-2020,0.0,0.0
41.0,Bulgaria,03-14-2020,2.0,0.0
2.0,Burkina Faso,03-14-2020,0.0,0.0
7.0,Cambodia,03-14-2020,0.0,1.0
2.0,Cameroon,03-14-2020,0.0,0.0
196.0,Canada,03-14-2020,1.0,8.0
1.0,Cayman Islands,03-14-2020,0.0,0.0
61.0,Chile,03-14-2020,0.0,0.0
80977.0,China,03-14-2020,3193.0,65660.0
22.0,Colombia,03-14-2020,0.0,0.0
2.0,Congo (Kinshasa),03-14-2020,0.0,0.0
26.0,Costa Rica,03-14-2020,0.0,0.0
1.0,Cote d'Ivoire,03-14-2020,0.0,0.0
38.0,Croatia,03-14-2020,0.0,1.0
4.0,Cuba,03-14-2020,0.0,0.0
1.0,Curacao,03-14-2020,0.0,0.0
26.0,Cyprus,03-14-2020,0.0,0.0
189.0,Czechia,03-14-2020,0.0,0.0
836.0,Denmark,03-14-2020,1.0,1.0
11.0,Dominican Republic,03-14-2020,0.0,0.0
28.0,Ecuador,03-14-2020,2.0,0.0
109.0,Egypt,03-14-2020,2.0,27.0
115.0,Estonia,03-14-2020,0.0,0.0
1.0,Eswatini,03-14-2020,0.0,0.0
1.0,Ethiopia,03-14-2020,0.0,0.0
225.0,Finland,03-14-2020,0.0,1.0
4480.0,France,03-14-2020,91.0,12.0
5.0,French Guiana,03-14-2020,0.0,0.0
1.0,Gabon,03-14-2020,0.0,0.0
30.0,Georgia,03-14-2020,0.0,0.0
4585.0,Germany,03-14-2020,9.0,46.0
3.0,Ghana,03-14-2020,0.0,0.0
228.0,Greece,03-14-2020,3.0,8.0
1.0,Guadeloupe,03-14-2020,0.0,0.0
1.0,Guatemala,03-14-2020,0.0,0.0
1.0,Guernsey,03-14-2020,0.0,0.0
1.0,Guinea,03-14-2020,0.0,0.0
1.0,Guyana,03-14-2020,1.0,0.0
1.0,Holy See,03-14-2020,0.0,0.0
2.0,Honduras,03-14-2020,0.0,0.0
30.0,Hungary,03-14-2020,0.0,1.0
156.0,Iceland,03-14-2020,0.0,1.0
102.0,India,03-14-2020,2.0,4.0
96.0,Indonesia,03-14-2020,5.0,8.0
12729.0,Iran,03-14-2020,611.0,2959.0
110.0,Iraq,03-14-2020,10.0,26.0
129.0,Ireland,03-14-2020,2.0,0.0
193.0,Israel,03-14-2020,0.0,4.0
21157.0,Italy,03-14-2020,1441.0,1966.0
8.0,Jamaica,03-14-2020,0.0,0.0
773.0,Japan,03-14-2020,22.0,118.0
2.0,Jersey,03-14-2020,0.0,0.0
1.0,Jordan,03-14-2020,0.0,1.0
6.0,Kazakhstan,03-14-2020,0.0,0.0
1.0,Kenya,03-14-2020,0.0,0.0
8086.0,"Korea, South",03-14-2020,72.0,510.0
104.0,Kuwait,03-14-2020,0.0,5.0
26.0,Latvia,03-14-2020,0.0,1.0
93.0,Lebanon,03-14-2020,3.0,1.0
4.0,Liechtenstein,03-14-2020,0.0,0.0
8.0,Lithuania,03-14-2020,0.0,0.0
51.0,Luxembourg,03-14-2020,1.0,0.0
238.0,Malaysia,03-14-2020,0.0,35.0
10.0,Maldives,03-14-2020,0.0,0.0
18.0,Malta,03-14-2020,0.0,1.0
9.0,Martinique,03-14-2020,0.0,0.0
1.0,Mauritania,03-14-2020,0.0,0.0
26.0,Mexico,03-14-2020,0.0,4.0
12.0,Moldova,03-14-2020,0.0,0.0
2.0,Monaco,03-14-2020,0.0,0.0
1.0,Mongolia,03-14-2020,0.0,0.0
17.0,Morocco,03-14-2020,1.0,1.0
2.0,Namibia,03-14-2020,0.0,0.0
1.0,Nepal,03-14-2020,0.0,1.0
959.0,Netherlands,03-14-2020,12.0,2.0
6.0,New Zealand,03-14-2020,0.0,0.0
2.0,Nigeria,03-14-2020,0.0,0.0
14.0,North Macedonia,03-14-2020,0.0,1.0
1090.0,Norway,03-14-2020,3.0,1.0
19.0,Oman,03-14-2020,0.0,9.0
31.0,Pakistan,03-14-2020,0.0,2.0
36.0,Panama,03-14-2020,1.0,0.0
6.0,Paraguay,03-14-2020,0.0,0.0
38.0,Peru,03-14-2020,0.0,0.0
111.0,Philippines,03-14-2020,8.0,2.0
103.0,Poland,03-14-2020,3.0,0.0
169.0,Portugal,03-14-2020,0.0,2.0
337.0,Qatar,03-14-2020,0.0,4.0
6.0,Reunion,03-14-2020,0.0,0.0
123.0,Romania,03-14-2020,0.0,9.0
59.0,Russia,03-14-2020,0.0,8.0
1.0,Rwanda,03-14-2020,0.0,0.0
1.0,Saint Lucia,03-14-2020,0.0,0.0
1.0,Saint Vincent and the Grenadines,03-14-2020,0.0,0.0
80.0,San Marino,03-14-2020,5.0,4.0
103.0,Saudi Arabia,03-14-2020,0.0,1.0
10.0,Senegal,03-14-2020,0.0,1.0
46.0,Serbia,03-14-2020,0.0,0.0
2.0,Seychelles,03-14-2020,0.0,0.0
212.0,Singapore,03-14-2020,0.0,105.0
44.0,Slovakia,03-14-2020,0.0,0.0
181.0,Slovenia,03-14-2020,1.0,0.0
38.0,South Africa,03-14-2020,0.0,0.0
6391.0,Spain,03-14-2020,195.0,517.0
10.0,Sri Lanka,03-14-2020,0.0,1.0
1.0,Sudan,03-14-2020,1.0,0.0
1.0,Suriname,03-14-2020,0.0,0.0
961.0,Sweden,03-14-2020,2.0,1.0
1359.0,Switzerland,03-14-2020,13.0,4.0
53.0,Taiwan*,03-14-2020,1.0,20.0
82.0,Thailand,03-14-2020,1.0,35.0
1.0,Togo,03-14-2020,0.0,0.0
2.0,Trinidad and Tobago,03-14-2020,0.0,0.0
18.0,Tunisia,03-14-2020,0.0,0.0
5.0,Turkey,03-14-2020,0.0,0.0
2726.0,United States,03-14-2020,54.0,12.0
3.0,Ukraine,03-14-2020,1.0,0.0
85.0,United Arab Emirates,03-14-2020,0.0,17.0
1143.0,United Kingdom,03-14-2020,21.0,19.0
4.0,Uruguay,03-14-2020,0.0,0.0
2.0,Venezuela,03-14-2020,0.0,0.0
53.0,Vietnam,03-14-2020,0.0,16.0
0.0,occupied Palestinian territory,03-14-2020,0.0,0.0
16.0,Afghanistan,03-15-2020,0.0,0.0
42.0,Albania,03-15-2020,1.0,0.0
48.0,Algeria,03-15-2020,4.0,12.0
1.0,Andorra,03-15-2020,0.0,1.0
1.0,Antigua and Barbuda,03-15-2020,0.0,0.0
45.0,Argentina,03-15-2020,2.0,1.0
26.0,Armenia,03-15-2020,0.0,0.0
2.0,Aruba,03-15-2020,0.0,0.0
297.0,Australia,03-15-2020,3.0,23.0
860.0,Austria,03-15-2020,1.0,6.0
23.0,Azerbaijan,03-15-2020,1.0,6.0
214.0,Bahrain,03-15-2020,0.0,60.0
5.0,Bangladesh,03-15-2020,0.0,0.0
27.0,Belarus,03-15-2020,0.0,3.0
886.0,Belgium,03-15-2020,4.0,1.0
1.0,Bhutan,03-15-2020,0.0,0.0
10.0,Bolivia,03-15-2020,0.0,0.0
24.0,Bosnia and Herzegovina,03-15-2020,0.0,0.0
162.0,Brazil,03-15-2020,0.0,0.0
50.0,Brunei,03-15-2020,0.0,0.0
51.0,Bulgaria,03-15-2020,2.0,0.0
3.0,Burkina Faso,03-15-2020,0.0,0.0
7.0,Cambodia,03-15-2020,0.0,1.0
2.0,Cameroon,03-15-2020,0.0,0.0
250.0,Canada,03-15-2020,1.0,8.0
1.0,Cayman Islands,03-15-2020,0.0,0.0
1.0,Central African Republic,03-15-2020,0.0,0.0
74.0,Chile,03-15-2020,0.0,0.0
81003.0,China,03-15-2020,3203.0,67017.0
34.0,Colombia,03-15-2020,0.0,0.0
1.0,Congo (Brazzaville),03-15-2020,0.0,0.0
2.0,Congo (Kinshasa),03-15-2020,0.0,0.0
27.0,Costa Rica,03-15-2020,0.0,0.0
1.0,Cote d'Ivoire,03-15-2020,0.0,0.0
49.0,Croatia,03-15-2020,0.0,1.0
4.0,Cuba,03-15-2020,0.0,0.0
1.0,Curacao,03-15-2020,0.0,0.0
26.0,Cyprus,03-15-2020,0.0,0.0
253.0,Czechia,03-15-2020,0.0,0.0
875.0,Denmark,03-15-2020,2.0,1.0
11.0,Dominican Republic,03-15-2020,0.0,0.0
28.0,Ecuador,03-15-2020,2.0,0.0
110.0,Egypt,03-15-2020,2.0,21.0
1.0,Equatorial Guinea,03-15-2020,0.0,0.0
171.0,Estonia,03-15-2020,0.0,1.0
1.0,Eswatini,03-15-2020,0.0,0.0
1.0,Ethiopia,03-15-2020,0.0,0.0
244.0,Finland,03-15-2020,0.0,10.0
4513.0,France,03-15-2020,91.0,12.0
1.0,Gabon,03-15-2020,0.0,0.0
33.0,Georgia,03-15-2020,0.0,0.0
5795.0,Germany,03-15-2020,11.0,46.0
6.0,Ghana,03-15-2020,0.0,0.0
331.0,Greece,03-15-2020,4.0,8.0
3.0,Guadeloupe,03-15-2020,0.0,0.0
1.0,Guatemala,03-15-2020,0.0,0.0
1.0,Guernsey,03-15-2020,0.0,0.0
1.0,Guinea,03-15-2020,0.0,0.0
4.0,Guyana,03-15-2020,1.0,0.0
1.0,Holy See,03-15-2020,0.0,0.0
3.0,Honduras,03-15-2020,0.0,0.0
32.0,Hungary,03-15-2020,1.0,1.0
171.0,Iceland,03-15-2020,5.0,8.0
113.0,India,03-15-2020,2.0,13.0
117.0,Indonesia,03-15-2020,5.0,8.0
13938.0,Iran,03-15-2020,724.0,4590.0
116.0,Iraq,03-15-2020,10.0,26.0
129.0,Ireland,03-15-2020,2.0,0.0
251.0,Israel,03-15-2020,0.0,4.0
24747.0,Italy,03-15-2020,1809.0,2335.0
10.0,Jamaica,03-15-2020,0.0,0.0
839.0,Japan,03-15-2020,22.0,118.0
2.0,Jersey,03-15-2020,0.0,0.0
8.0,Jordan,03-15-2020,0.0,1.0
9.0,Kazakhstan,03-15-2020,0.0,0.0
3.0,Kenya,03-15-2020,0.0,0.0
8162.0,"Korea, South",03-15-2020,75.0,510.0
2.0,Kosovo,03-15-2020,0.0,0.0
112.0,Kuwait,03-15-2020,0.0,5.0
30.0,Latvia,03-15-2020,0.0,1.0
110.0,Lebanon,03-15-2020,3.0,1.0
4.0,Liechtenstein,03-15-2020,0.0,0.0
12.0,Lithuania,03-15-2020,0.0,1.0
59.0,Luxembourg,03-15-2020,1.0,0.0
428.0,Malaysia,03-15-2020,0.0,42.0
13.0,Maldives,03-15-2020,0.0,0.0
21.0,Malta,03-15-2020,0.0,1.0
9.0,Martinique,03-15-2020,0.0,0.0
1.0,Mauritania,03-15-2020,0.0,0.0
41.0,Mexico,03-15-2020,0.0,4.0
23.0,Moldova,03-15-2020,0.0,0.0
2.0,Monaco,03-15-2020,0.0,0.0
1.0,Mongolia,03-15-2020,0.0,0.0
28.0,Morocco,03-15-2020,1.0,1.0
2.0,Namibia,03-15-2020,0.0,0.0
1.0,Nepal,03-15-2020,0.0,1.0
1135.0,Netherlands,03-15-2020,20.0,2.0
8.0,New Zealand,03-15-2020,0.0,0.0
2.0,Nigeria,03-15-2020,0.0,0.0
14.0,North Macedonia,03-15-2020,0.0,1.0
1221.0,Norway,03-15-2020,3.0,1.0
22.0,Oman,03-15-2020,0.0,9.0
53.0,Pakistan,03-15-2020,0.0,2.0
43.0,Panama,03-15-2020,1.0,0.0
6.0,Paraguay,03-15-2020,0.0,0.0
43.0,Peru,03-15-2020,0.0,0.0
140.0,Philippines,03-15-2020,11.0,2.0
119.0,Poland,03-15-2020,3.0,0.0
245.0,Portugal,03-15-2020,0.0,2.0
401.0,Qatar,03-15-2020,0.0,4.0
7.0,Reunion,03-15-2020,0.0,0.0
131.0,Romania,03-15-2020,0.0,9.0
63.0,Russia,03-15-2020,0.0,8.0
1.0,Rwanda,03-15-2020,0.0,0.0
2.0,Saint Lucia,03-15-2020,0.0,0.0
1.0,Saint Vincent and the Grenadines,03-15-2020,0.0,0.0
101.0,San Marino,03-15-2020,5.0,4.0
103.0,Saudi Arabia,03-15-2020,0.0,1.0
24.0,Senegal,03-15-2020,0.0,1.0
48.0,Serbia,03-15-2020,0.0,0.0
2.0,Seychelles,03-15-2020,0.0,0.0
226.0,Singapore,03-15-2020,0.0,105.0
54.0,Slovakia,03-15-2020,0.0,0.0
219.0,Slovenia,03-15-2020,1.0,0.0
51.0,South Africa,03-15-2020,0.0,0.0
7798.0,Spain,03-15-2020,289.0,517.0
18.0,Sri Lanka,03-15-2020,0.0,1.0
1.0,Sudan,03-15-2020,1.0,0.0
1.0,Suriname,03-15-2020,0.0,0.0
1022.0,Sweden,03-15-2020,3.0,1.0
2200.0,Switzerland,03-15-2020,14.0,4.0
59.0,Taiwan*,03-15-2020,1.0,20.0
114.0,Thailand,03-15-2020,1.0,35.0
1.0,Togo,03-15-2020,0.0,0.0
2.0,Trinidad and Tobago,03-15-2020,0.0,0.0
18.0,Tunisia,03-15-2020,0.0,0.0
6.0,Turkey,03-15-2020,0.0,0.0
3499.0,United States,03-15-2020,63.0,12.0
3.0,Ukraine,03-15-2020,1.0,0.0
98.0,United Arab Emirates,03-15-2020,0.0,23.0
1144.0,United Kingdom,03-15-2020,21.0,19.0
4.0,Uruguay,03-15-2020,0.0,0.0
1.0,Uzbekistan,03-15-2020,0.0,0.0
10.0,Venezuela,03-15-2020,0.0,0.0
56.0,Vietnam,03-15-2020,0.0,16.0
0.0,occupied Palestinian territory,03-15-2020,0.0,0.0
21.0,Afghanistan,03-16-2020,0.0,1.0
51.0,Albania,03-16-2020,1.0,0.0
54.0,Algeria,03-16-2020,4.0,12.0
2.0,Andorra,03-16-2020,0.0,1.0
1.0,Antigua and Barbuda,03-16-2020,0.0,0.0
56.0,Argentina,03-16-2020,2.0,1.0
52.0,Armenia,03-16-2020,0.0,0.0
2.0,Aruba,03-16-2020,0.0,0.0
377.0,Australia,03-16-2020,3.0,23.0
1018.0,Austria,03-16-2020,3.0,6.0
15.0,Azerbaijan,03-16-2020,1.0,6.0
214.0,Bahrain,03-16-2020,1.0,77.0
8.0,Bangladesh,03-16-2020,0.0,2.0
36.0,Belarus,03-16-2020,0.0,3.0
1058.0,Belgium,03-16-2020,5.0,1.0
1.0,Benin,03-16-2020,0.0,0.0
1.0,Bhutan,03-16-2020,0.0,0.0
11.0,Bolivia,03-16-2020,0.0,0.0
25.0,Bosnia and Herzegovina,03-16-2020,0.0,0.0
200.0,Brazil,03-16-2020,0.0,1.0
54.0,Brunei,03-16-2020,0.0,0.0
52.0,Bulgaria,03-16-2020,2.0,0.0
15.0,Burkina Faso,03-16-2020,0.0,0.0
7.0,Cambodia,03-16-2020,0.0,1.0
4.0,Cameroon,03-16-2020,0.0,0.0
415.0,Canada,03-16-2020,4.0,9.0
1.0,Central African Republic,03-16-2020,0.0,0.0
155.0,Chile,03-16-2020,0.0,0.0
81033.0,China,03-16-2020,3217.0,67910.0
54.0,Colombia,03-16-2020,0.0,0.0
1.0,Congo (Brazzaville),03-16-2020,0.0,0.0
2.0,Congo (Kinshasa),03-16-2020,0.0,0.0
35.0,Costa Rica,03-16-2020,0.0,0.0
1.0,Cote d'Ivoire,03-16-2020,0.0,0.0
57.0,Croatia,03-16-2020,0.0,2.0
4.0,Cuba,03-16-2020,0.0,0.0
33.0,Cyprus,03-16-2020,0.0,0.0
298.0,Czechia,03-16-2020,0.0,3.0
932.0,Denmark,03-16-2020,3.0,1.0
11.0,Dominican Republic,03-16-2020,0.0,0.0
37.0,Ecuador,03-16-2020,2.0,0.0
150.0,Egypt,03-16-2020,2.0,27.0
1.0,Equatorial Guinea,03-16-2020,0.0,0.0
205.0,Estonia,03-16-2020,0.0,1.0
1.0,Eswatini,03-16-2020,0.0,0.0
5.0,Ethiopia,03-16-2020,0.0,0.0
277.0,Finland,03-16-2020,0.0,10.0
6650.0,France,03-16-2020,148.0,12.0
11.0,French Guiana,03-16-2020,0.0,0.0
1.0,Gabon,03-16-2020,0.0,0.0
33.0,Georgia,03-16-2020,0.0,1.0
7272.0,Germany,03-16-2020,17.0,67.0
6.0,Ghana,03-16-2020,0.0,0.0
331.0,Greece,03-16-2020,4.0,8.0
1.0,Greenland,03-16-2020,0.0,0.0
6.0,Guadeloupe,03-16-2020,0.0,0.0
3.0,Guam,03-16-2020,0.0,0.0
2.0,Guatemala,03-16-2020,1.0,0.0
1.0,Guernsey,03-16-2020,0.0,0.0
1.0,Guinea,03-16-2020,0.0,0.0
4.0,Guyana,03-16-2020,1.0,0.0
1.0,Holy See,03-16-2020,0.0,0.0
6.0,Honduras,03-16-2020,0.0,0.0
39.0,Hungary,03-16-2020,1.0,1.0
180.0,Iceland,03-16-2020,0.0,0.0
119.0,India,03-16-2020,2.0,13.0
134.0,Indonesia,03-16-2020,5.0,8.0
14991.0,Iran,03-16-2020,853.0,4590.0
124.0,Iraq,03-16-2020,10.0,26.0
169.0,Ireland,03-16-2020,2.0,0.0
255.0,Israel,03-16-2020,0.0,4.0
27980.0,Italy,03-16-2020,2158.0,2749.0
10.0,Jamaica,03-16-2020,0.0,2.0
825.0,Japan,03-16-2020,27.0,144.0
2.0,Jersey,03-16-2020,0.0,0.0
17.0,Jordan,03-16-2020,0.0,1.0
10.0,Kazakhstan,03-16-2020,0.0,0.0
3.0,Kenya,03-16-2020,0.0,0.0
8236.0,"Korea, South",03-16-2020,75.0,1137.0
2.0,Kosovo,03-16-2020,0.0,0.0
123.0,Kuwait,03-16-2020,0.0,9.0
34.0,Latvia,03-16-2020,0.0,1.0
99.0,Lebanon,03-16-2020,3.0,1.0
1.0,Liberia,03-16-2020,0.0,0.0
4.0,Liechtenstein,03-16-2020,0.0,0.0
17.0,Lithuania,03-16-2020,0.0,1.0
77.0,Luxembourg,03-16-2020,1.0,0.0
566.0,Malaysia,03-16-2020,0.0,42.0
13.0,Maldives,03-16-2020,0.0,0.0
30.0,Malta,03-16-2020,0.0,2.0
15.0,Martinique,03-16-2020,1.0,0.0
1.0,Mauritania,03-16-2020,0.0,0.0
1.0,Mayotte,03-16-2020,0.0,0.0
53.0,Mexico,03-16-2020,0.0,4.0
23.0,Moldova,03-16-2020,0.0,0.0
7.0,Monaco,03-16-2020,0.0,0.0
1.0,Mongolia,03-16-2020,0.0,0.0
29.0,Morocco,03-16-2020,1.0,1.0
2.0,Namibia,03-16-2020,0.0,0.0
1.0,Nepal,03-16-2020,0.0,1.0
1414.0,Netherlands,03-16-2020,24.0,2.0
8.0,New Zealand,03-16-2020,0.0,0.0
2.0,Nigeria,03-16-2020,0.0,0.0
18.0,North Macedonia,03-16-2020,0.0,1.0
1333.0,Norway,03-16-2020,3.0,1.0
22.0,Oman,03-16-2020,0.0,9.0
136.0,Pakistan,03-16-2020,0.0,2.0
55.0,Panama,03-16-2020,1.0,0.0
8.0,Paraguay,03-16-2020,0.0,0.0
86.0,Peru,03-16-2020,0.0,0.0
142.0,Philippines,03-16-2020,12.0,2.0
177.0,Poland,03-16-2020,4.0,13.0
331.0,Portugal,03-16-2020,0.0,3.0
3.0,Puerto Rico,03-16-2020,0.0,0.0
439.0,Qatar,03-16-2020,0.0,4.0
1.0,Republic of the Congo,03-16-2020,0.0,0.0
9.0,Reunion,03-16-2020,0.0,0.0
158.0,Romania,03-16-2020,0.0,9.0
90.0,Russia,03-16-2020,0.0,8.0
5.0,Rwanda,03-16-2020,0.0,0.0
2.0,Saint Lucia,03-16-2020,0.0,0.0
1.0,Saint Vincent and the Grenadines,03-16-2020,0.0,0.0
109.0,San Marino,03-16-2020,7.0,4.0
118.0,Saudi Arabia,03-16-2020,0.0,2.0
24.0,Senegal,03-16-2020,0.0,2.0
55.0,Serbia,03-16-2020,0.0,1.0
3.0,Seychelles,03-16-2020,0.0,0.0
243.0,Singapore,03-16-2020,0.0,109.0
63.0,Slovakia,03-16-2020,0.0,0.0
253.0,Slovenia,03-16-2020,1.0,0.0
1.0,Somalia,03-16-2020,0.0,0.0
62.0,South Africa,03-16-2020,0.0,0.0
9942.0,Spain,03-16-2020,342.0,530.0
28.0,Sri Lanka,03-16-2020,0.0,1.0
1.0,Sudan,03-16-2020,1.0,0.0
1.0,Suriname,03-16-2020,0.0,0.0
1103.0,Sweden,03-16-2020,6.0,1.0
2200.0,Switzerland,03-16-2020,14.0,4.0
67.0,Taiwan*,03-16-2020,1.0,20.0
1.0,Tanzania,03-16-2020,0.0,0.0
147.0,Thailand,03-16-2020,1.0,35.0
1.0,The Bahamas,03-16-2020,0.0,0.0
1.0,Togo,03-16-2020,0.0,0.0
4.0,Trinidad and Tobago,03-16-2020,0.0,0.0
20.0,Tunisia,03-16-2020,0.0,0.0
18.0,Turkey,03-16-2020,0.0,0.0
4632.0,United States,03-16-2020,85.0,17.0
7.0,Ukraine,03-16-2020,1.0,0.0
98.0,United Arab Emirates,03-16-2020,0.0,23.0
1551.0,United Kingdom,03-16-2020,56.0,21.0
8.0,Uruguay,03-16-2020,0.0,0.0
6.0,Uzbekistan,03-16-2020,0.0,0.0
17.0,Venezuela,03-16-2020,0.0,0.0
61.0,Vietnam,03-16-2020,0.0,16.0
0.0,occupied Palestinian territory,03-16-2020,0.0,0.0
22.0,Afghanistan,03-17-2020,0.0,1.0
55.0,Albania,03-17-2020,1.0,0.0
60.0,Algeria,03-17-2020,4.0,12.0
39.0,Andorra,03-17-2020,0.0,1.0
1.0,Antigua and Barbuda,03-17-2020,0.0,0.0
68.0,Argentina,03-17-2020,2.0,3.0
78.0,Armenia,03-17-2020,0.0,1.0
3.0,Aruba,03-17-2020,0.0,0.0
452.0,Australia,03-17-2020,5.0,23.0
1332.0,Austria,03-17-2020,3.0,1.0
28.0,Azerbaijan,03-17-2020,1.0,6.0
228.0,Bahrain,03-17-2020,1.0,81.0
10.0,Bangladesh,03-17-2020,0.0,3.0
